#{"t_start": 1644439660.110739, "env_id": "circularroadScenario-v0"}
1500.464906,300,1003.935557
2051.282196,300,1005.753938
2132.784283,260,1007.311438
1621.210074,300,1009.522096
1724.883391,300,1011.437519
-134.799238,58,1011.786204
1663.243451,300,1013.600092
2006.571326,300,1015.420562
1660.069624,300,1017.224595
2460.293738,201,1018.446934
2011.485432,185,1019.540819
-432.787118,36,1019.754093
860.349135,300,1021.557487
2234.190257,300,1023.363899
2564.104774,300,1025.154672
1849.37576,300,1026.964164
-264.42135,9,1027.019645
2251.010532,300,1028.822377
2091.053724,300,1030.633098
2061.311158,300,1032.425677
238.384824,41,1032.674845
2373.238614,300,1034.485091
1712.817057,300,1036.544981
1669.17106,298,1038.396593
2097.222077,300,1040.462329
-265.727315,26,1040.618601
-563.528042,38,1040.841756
1892.50585,300,1042.667917
2307.861295,300,1044.486427
1342.24272,300,1046.73352
2135.274928,300,1048.810837
2252.586436,300,1050.595059
2187.486774,300,1052.393536
2001.426954,271,1054.042521
2100.910903,300,1055.823307
1518.650498,300,1057.614363
2123.944457,300,1059.41748
1733.816885,298,1061.163774
423.932549,36,1061.375213
2092.756955,300,1063.157084
2037.866934,300,1064.965017
2067.644651,300,1066.746627
7158.503785,299,1068.557182
1832.185977,300,1070.364502
1223.983937,300,1072.429964
1239.631706,300,1074.245269
1140.150578,300,1076.054091
1843.070626,300,1077.845118
1622.718015,300,1079.65322
-447.497217,9,1079.714062
7521.17544,211,1080.977822
7377.737308,221,1082.31337
1761.37864,300,1084.116083
2106.461546,300,1085.938497
1411.708799,291,1087.684656
1976.720421,300,1089.49243
2163.909046,300,1091.322562
520.84681,300,1093.083642
1316.151216,300,1094.880876
-335.939722,8,1094.931411
6305.380582,78,1095.393963
7674.905559,192,1096.563416
-387.873962,27,1096.746243
1505.419839,300,1098.548294
1502.091496,300,1100.366027
1350.703177,300,1102.323014
7471.97078,139,1103.297131
475.848777,300,1105.090721
1585.18823,300,1107.434485
2074.966492,300,1109.438579
5900.239289,48,1109.730908
994.523346,78,1110.205291
1414.667207,300,1111.985305
7624.266409,181,1113.072354
1223.161245,300,1114.861293
2060.242272,300,1116.663106
1070.183625,300,1118.467594
-177.587002,19,1118.585772
5164.44432,16,1118.684653
1716.941033,300,1120.481195
469.157237,300,1122.286048
1000.515443,300,1124.086808
-947.416154,300,1125.880952
1581.014669,189,1126.996551
556.699687,55,1127.331941
-152.753922,19,1127.460338
-386.350103,7,1127.507212
-2430.186628,300,1129.299594
-1159.868383,300,1131.085774
-132.419088,300,1132.893979
-2270.177406,290,1134.958021
1672.248528,300,1136.744061
6284.764378,276,1138.412655
1469.409087,300,1140.204671
5528.799076,31,1140.392291
-229.692092,300,1142.193897
1782.820294,300,1144.003511
352.058712,300,1145.810585
576.892909,300,1147.618106
5437.876991,17,1147.72423
1705.132552,300,1149.525488
986.665945,300,1151.334704
999.049421,300,1153.129324
1415.793679,273,1154.755128
639.758978,45,1155.034361
-293.765169,17,1155.142118
1207.010922,300,1157.05942
924.881064,300,1158.860514
256.378144,300,1160.673496
1260.091453,300,1162.503279
1744.948821,300,1164.629892
-248.542181,11,1164.709678
-274.962974,12,1164.797442
1929.385852,117,1165.909471
-234.308336,13,1166.059071
6953.221631,296,1168.235251
1145.254248,300,1170.046919
2159.488534,191,1171.202363
6096.025717,155,1172.145623
5172.036189,9,1172.202812
1830.505123,300,1173.990348
1568.61777,300,1175.80443
701.653329,300,1177.596205
6216.488897,48,1177.889743
1982.545571,133,1178.694069
7209.024667,231,1180.08011
1309.258587,300,1181.867894
2066.38297,300,1183.667505
1144.04245,300,1185.46622
1431.816881,300,1187.287006
2271.234536,300,1189.084697
671.89065,124,1189.83039
5000,1,1189.840334
7550.999242,120,1190.553266
7974.785409,241,1192.006748
1991.931534,123,1192.754564
1200.143802,111,1193.420563
1706.31088,122,1194.131698
1205.002112,191,1195.310975
1301.537168,179,1196.384773
-478.365566,12,1196.467123
-273.915561,24,1196.611505
-302.201901,8,1196.664075
-838.212283,71,1197.093274
-107.110287,16,1197.191101
-397.117425,36,1197.410654
1727.84902,130,1198.471571
-1525.478888,300,1200.293205
-4937.605128,300,1202.095946
287.880107,60,1202.461383
1031.008774,67,1202.866191
1085.558508,134,1203.656316
554.382704,293,1205.410527
-347.193368,16,1205.520646
2051.781037,300,1207.305397
2441.74526,151,1208.212826
7039.940372,98,1208.807257
5180.303443,9,1208.866928
1359.084866,112,1209.54658
1539.492669,299,1211.371944
6778.242045,131,1212.163577
1239.419996,137,1212.999699
-879.895679,300,1214.798316
2315.941873,171,1215.818441
1005.535561,258,1217.366763
5391.079467,24,1217.517733
-4464.432814,300,1219.339815
1593.226784,300,1221.14132
-332.274591,300,1222.921103
6010.99439,52,1223.246391
-471.436515,300,1225.036705
927.910504,94,1225.73384
527.349696,167,1227.003446
6669.231596,203,1228.450577
1067.791539,83,1228.931292
7062.247293,193,1230.37942
1416.924533,300,1232.135724
7412.542471,113,1232.805123
7146.406799,213,1234.09902
6116.630553,92,1234.651147
6603.682536,108,1235.298743
1518.301121,300,1237.127333
6151.874384,73,1237.564391
7633.342664,171,1238.59847
1564.565984,123,1239.351107
7729.246895,269,1240.964864
-133.21801,14,1241.053679
7465.725876,110,1241.718909
7371.733483,116,1242.407249
1484.67681,249,1243.897818
1134.497902,172,1244.931261
935.632754,90,1245.46407
1747.492091,121,1246.199686
-381.211126,50,1246.502876
-311.678383,33,1246.702443
1446.799658,118,1247.414194
1699.73298,300,1249.221501
7176.735266,242,1250.678972
2198.948159,300,1252.50969
720.672547,300,1254.58003
1867.44077,300,1256.36654
2366.404375,300,1258.180403
1706.402092,238,1259.590127
1958.756895,300,1261.392577
925.775709,78,1261.869413
2262.271602,258,1263.420827
5927.289234,75,1263.871076
897.181948,81,1264.352969
2074.527498,300,1266.152598
5139.427171,6,1266.192953
1602.946486,120,1266.917157
1966.73542,161,1267.8894
5689.149514,29,1268.060975
553.923144,258,1269.600723
6101.649889,82,1270.08246
1391.76938,260,1271.644638
2105.216399,141,1272.493649
2043.960122,155,1273.422675
7517.279312,160,1274.380085
1922.795744,261,1275.95153
7550.511367,266,1277.546676
2066.537849,179,1278.617369
6335.210302,82,1279.109861
2111.917715,135,1279.932204
-234.914276,10,1279.996452
1868.189904,265,1281.574899
552.242758,62,1281.944551
7274.918304,115,1282.647023
7251.420588,112,1283.33232
7147.961091,99,1283.923706
2072.18715,142,1284.816726
-291.606764,49,1285.185741
85.056153,28,1285.434078
2012.807974,245,1287.784792
1454.550322,280,1289.920761
1257.225798,300,1291.732607
982.993536,300,1293.527237
6352.548082,94,1294.094593
2250.926494,162,1295.066181
1205.941398,300,1296.869845
1766.804784,300,1298.687976
1917.862316,300,1300.494592
1972.980387,300,1302.303516
2207.823166,263,1303.869774
1842.197649,270,1305.502044
1532.403958,274,1307.148869
1090.677029,300,1308.916248
1973.805789,300,1310.6865
1827.812461,300,1312.505717
7537.524026,157,1313.451238
7791.676458,243,1314.901743
1883.438559,300,1316.693928
1684.186344,300,1318.535092
2370.711453,300,1320.343649
2228.497275,300,1322.439018
7333.111523,115,1323.136682
1706.70778,300,1324.933183
1771.73766,300,1326.736114
1933.837153,300,1328.53649
1394.875408,300,1330.336075
6909.652673,252,1331.874892
2485.882172,300,1333.685676
2361.599752,300,1335.479798
-302.301111,8,1335.531425
-5433.166909,300,1337.333487
1289.974359,300,1339.394068
1278.455615,300,1341.271784
7781.841548,222,1342.620218
1368.568173,300,1344.428737
1246.036926,300,1346.561053
6098.073917,77,1347.137511
2507.063398,300,1349.434153
1259.286818,300,1351.283715
-293.817351,8,1351.337545
7557.975646,268,1353.211948
6103.769107,55,1353.540101
6145.307868,131,1354.327474
6893.437915,220,1355.656638
56.035813,24,1355.797917
2206.98516,300,1357.615566
1960.382233,300,1359.42007
7730.946979,189,1360.553928
7703.974746,153,1361.472948
5463.299874,18,1361.579695
2369.053508,300,1363.352565
1914.554516,300,1365.156215
2367.75898,300,1366.969789
7307.609576,296,1368.752319
1795.335188,300,1370.546958
-266.241891,10,1370.613874
367.687265,37,1370.831055
1696.926082,300,1372.62042
2053.147924,194,1373.784573
2239.159958,300,1375.561962
2323.806309,300,1377.34223
7757.072437,258,1378.910414
7165.709458,177,1379.963691
2276.899731,300,1381.78981
645.606028,300,1383.862696
7032.599946,230,1385.239114
5886.845546,135,1386.063249
8129.511901,240,1387.514024
606.409628,300,1389.326313
7422.212783,200,1390.528902
2158.086222,300,1392.314529
7368.352367,237,1393.736317
7632.101477,123,1394.486801
5967.576678,59,1394.842095
2612.040567,300,1396.655972
-244.107868,10,1396.720467
6242.739888,67,1397.121447
2902.319352,300,1398.927913
7270.451119,112,1399.595775
5298.240551,14,1399.683689
5767.183967,126,1400.451416
5715.168729,117,1401.173136
1516.192407,223,1402.500718
7330.686,220,1403.84005
-264.116042,12,1403.914243
1826.085653,300,1406.027353
2742.804965,300,1408.172615
1628.082501,143,1409.038302
2468.466215,300,1410.815486
2070.982483,300,1412.630338
6976.688019,241,1414.09451
2769.343674,250,1415.914428
782.405777,86,1416.421631
1413.732724,97,1417.008607
6881.77052,117,1417.722328
5037.57001,2,1417.739862
414.226688,55,1418.073379
-378.099477,15,1418.167126
6780.442777,245,1419.648617
6797.351341,96,1420.235533
5631.489035,277,1421.89357
5399.372326,17,1421.998693
2107.856445,170,1423.028074
577.753752,270,1424.665894
7770.362067,141,1425.522426
595.740781,98,1426.117249
621.838281,75,1426.571566
-215.351212,11,1426.731411
2162.350637,128,1427.501307
1291.175777,111,1428.166762
2152.870098,166,1429.166602
960.440338,117,1429.879954
1377.456302,97,1430.466264
1481.785746,300,1432.267516
7763.773163,130,1433.068949
5972.749733,270,1434.673998
1877.760899,300,1436.470773
7342.623698,202,1437.708308
7121.059413,265,1439.319435
7266.937147,214,1440.592136
6857.010757,100,1441.195748
7429.57853,259,1442.737852
7908.287842,145,1443.596525
1511.416229,300,1445.394838
2221.080623,300,1447.494426
5970.536537,61,1447.861743
1820.477623,300,1449.68297
7186.407331,201,1450.907472
6771.844888,227,1452.299253
6685.956612,114,1452.990457
6403.302179,279,1454.681246
7610.611336,208,1455.932611
5700.352751,31,1456.123387
1870.330485,300,1457.900111
7657.185675,257,1459.44881
5218.073626,9,1459.518032
1337.774457,191,1460.643604
7687.08168,198,1461.830899
5000,1,1461.840874
2040.920931,300,1463.653221
7799.951209,189,1464.785439
7567.550333,117,1465.578838
7011.396987,244,1467.347111
6433.995412,278,1469.196167
7344.064496,277,1470.862905
6986.009001,282,1472.577103
6223.123875,265,1474.188966
7333.504588,254,1476.052805
878.751431,300,1477.866039
1495.745495,300,1479.941126
6028.439503,82,1480.437689
-358.14888,6,1480.479197
6061.133651,87,1481.008534
6783.695802,110,1481.677819
2137.534507,197,1482.876863
363.137903,35,1483.087614
1434.256155,287,1484.819776
7114.878957,126,1485.584689
2071.240523,124,1486.324786
2172.066397,194,1487.502631
1123.321403,253,1489.032888
2043.63963,124,1489.784144
2455.803738,179,1490.8427
1253.000242,251,1492.345711
2446.110345,176,1493.40952
-294.166827,8,1493.462396
6295.050918,116,1494.171369
7345.066347,117,1494.867019
1480.413457,88,1495.39601
2305.65341,179,1496.462862
1335.899587,259,1498.038067
631.001672,61,1498.412179
7613.186666,153,1499.310807
2327.4172,157,1500.25161
6886.841063,186,1501.378305
1974.00489,122,1502.126318
701.647389,300,1503.90075
1309.579194,94,1504.453306
6865.290507,269,1506.079743
5706.833469,290,1507.865081
1226.969026,300,1509.944047
7283.360642,122,1510.664301
6908.405524,238,1512.094752
7340.969975,208,1513.401417
6997.133896,105,1514.033319
6600.269449,254,1515.567505
2479.471138,165,1516.570545
2122.611943,300,1518.373262
6173.320575,113,1519.069266
1973.634808,300,1520.876723
690.817453,300,1522.671881
5042.612812,266,1524.306922
7551.342903,147,1525.326571
36.066256,21,1525.517061
7456.125844,98,1526.257083
1534.630504,87,1526.877426
5827.79752,43,1527.182609
709.824673,94,1527.883733
1205.032077,101,1528.519108
6630.329729,104,1529.157589
1211.301543,88,1529.689052
6134.569337,72,1530.121524
6285.09192,94,1530.68032
1966.581861,104,1531.320977
107.942962,72,1531.763818
2076.816931,258,1533.300836
2395.23939,300,1535.107295
2024.020991,164,1536.103462
2088.799646,269,1538.032548
7817.414805,125,1538.768581
7293.928155,104,1539.383956
6492.894653,247,1541.124478
2027.904568,152,1542.037337
6820.402329,101,1542.648338
5872.067569,35,1542.852869
7312.278368,113,1543.51809
1698.65851,96,1544.083284
2029.816709,123,1544.828655
7426.580667,201,1546.039234
940.016501,279,1547.712075
6265.707694,89,1548.25204
-287.422331,16,1548.350035
1718.712775,90,1548.899073
1033.661282,90,1549.44808
855.814729,300,1551.281084
1928.155841,160,1552.246498
7387.501123,261,1553.804137
5750.061162,35,1554.012574
1602.763221,300,1555.800617
1867.984832,300,1557.582534
1860.512747,300,1559.432088
1650.061346,300,1561.2669
825.486828,300,1563.337408
5641.780617,25,1563.483019
5508.231355,24,1563.620684
5183.580568,17,1563.729361
-313.796816,8,1563.777265
7066.389615,103,1564.400099
1645.802102,300,1566.209878
7453.628043,128,1566.991059
5806.060364,38,1567.223575
1872.523878,300,1569.050517
6476.052824,99,1569.654621
7705.131917,126,1570.420544
1395.205665,300,1572.250848
-415.204762,11,1572.319063
2396.798559,176,1573.374847
5822.636667,40,1573.623416
-410.057795,32,1573.823576
1267.672741,192,1574.99333
5197.235103,9,1575.04899
1449.79156,300,1576.815702
5793.976687,41,1577.069753
6162.661562,90,1577.612777
880.98976,300,1579.423507
-283.418683,17,1579.530143
-302.204984,14,1579.617145
5000,1,1579.626917
7528.962373,158,1580.574759
1223.487229,300,1582.357375
5756.042234,35,1582.566724
1851.284418,300,1584.407946
1495.950441,300,1586.486749
1241.408145,73,1587.015336
7513.934766,166,1588.195183
1333.024972,300,1590.019967
-367.221464,15,1590.112718
1889.832537,300,1592.222508
1571.791568,164,1593.206515
2088.595408,221,1594.793242
642.677402,45,1595.084461
1976.393628,258,1596.630822
6282.683639,53,1596.956434
172.230995,35,1597.168207
1713.721655,198,1598.380278
1313.254699,300,1600.182446
-68.568377,39,1600.422144
7606.900041,207,1601.673048
1191.080196,300,1603.462621
6801.381077,107,1604.115367
5234.191064,30,1604.298534
1353.324044,300,1606.125421
6255.673226,66,1606.52406
1001.062772,300,1608.340489
6143.620453,88,1608.880737
7240.223794,290,1610.645669
6233.255196,110,1611.320098
2136.598152,169,1612.350203
6350.919619,110,1613.013988
6961.223518,290,1614.759642
6484.830421,114,1615.456762
7629.54178,248,1616.95973
1710.583177,131,1617.746933
6093.788173,111,1618.417318
5284.881151,11,1618.48709
5814.900531,50,1618.796418
906.837101,300,1620.613703
7020.622014,155,1621.540435
5224.948037,9,1621.598708
1393.421857,300,1623.418883
7100.300814,277,1625.070857
6989.009987,280,1627.036086
6724.751019,90,1627.585937
1744.721831,300,1629.396741
6434.447889,294,1631.179974
-262.633944,11,1631.25008
1801.575141,300,1633.070138
6739.499191,279,1634.757224
6264.482264,275,1636.406341
6670.717024,274,1638.06048
6083.476017,49,1638.362689
-286.40525,10,1638.428173
6183.840769,110,1639.092782
1164.972274,300,1640.893683
7112.892135,122,1641.641741
1456.610821,300,1643.464367
1448.285684,300,1645.393639
7122.587484,255,1647.240701
6303.67259,244,1648.851769
2106.685667,197,1650.040597
7462.189492,177,1651.124473
-204.956777,41,1651.372961
760.721057,65,1651.760142
5918.714623,40,1652.01111
5605.739628,36,1652.226533
-175.518909,42,1652.47869
-169.650174,13,1652.56019
1282.484168,300,1654.391184
7333.126075,114,1655.086297
6340.559686,97,1655.677398
6259.081943,300,1657.772482
7204.470837,128,1658.551664
1736.472401,140,1659.40239
6104.983256,82,1659.892711
6087.680642,83,1660.408517
1210.194503,209,1661.675887
7229.097528,121,1662.40461
1484.325241,300,1664.225446
7206.26907,204,1665.460977
1838.607027,300,1667.281106
6009.79393,65,1667.674507
1377.59103,92,1668.238268
133.311647,41,1668.487739
1760.106427,220,1669.819781
1590.824483,300,1671.624686
6122.585084,65,1672.016122
5030.562594,2,1672.03314
6190.993112,94,1672.608219
1244.703272,300,1674.412314
1327.13667,100,1675.018057
1123.764354,92,1675.58005
1665.522292,300,1677.372838
721.137697,300,1679.159258
7748.135593,204,1680.395922
6840.509957,91,1680.94812
798.239724,166,1681.961567
1066.641817,300,1683.750651
698.298412,300,1685.576243
6550.141961,273,1687.200383
1262.547654,300,1689.274242
1522.102855,300,1691.065835
443.823906,300,1692.898262
1719.895032,300,1694.671546
5450.282365,17,1694.778393
2196.450439,300,1696.584997
251.541878,45,1696.857738
1966.118727,300,1698.690046
7432.592107,145,1699.577901
5892.898439,36,1699.808319
1679.386276,300,1701.616243
1692.183421,300,1703.421077
-347.971762,17,1703.527624
6825.724508,139,1704.368128
7621.392973,212,1705.803598
1537.913674,300,1708.041615
7682.435162,183,1709.214003
5673.221467,54,1709.543624
1727.313112,300,1711.359639
1097.847472,300,1713.177709
1037.115822,300,1714.984918
5908.538828,35,1715.2053
7465.201047,115,1715.902405
227.751928,300,1717.691133
1304.413484,74,1718.141539
1679.988185,230,1719.772214
6575.818504,284,1721.554508
7393.425886,115,1722.230455
1752.385806,195,1723.388486
1479.150775,74,1723.837718
5000,1,1723.847539
-303.325496,10,1723.911654
1462.734522,73,1724.349736
1468.148584,253,1725.878531
7054.115865,212,1727.163381
1483.339248,90,1727.695969
1764.751708,96,1728.270724
1946.7725,141,1729.124117
1216.866694,300,1730.937802
1237.707805,300,1732.761185
2021.760499,112,1733.421148
2341.48326,186,1734.537049
2122.264991,261,1736.099859
6962.98962,105,1736.733303
5692.352052,31,1736.920113
1474.125143,236,1738.345192
1040.49434,278,1740.022824
2235.142687,122,1740.786697
-232.305233,12,1740.86147
6288.854569,98,1741.443133
1916.774928,178,1742.513724
1686.64561,225,1743.872073
1372.625201,300,1745.691511
7591.621144,228,1747.056814
2177.823003,300,1748.891098
7576.734338,248,1750.398976
1902.100812,113,1751.074971
1348.180793,123,1752.094635
1302.724486,300,1753.881751
1780.26305,300,1755.699182
1166.73077,115,1756.390551
1107.817689,110,1757.055375
6105.01459,279,1758.730118
-382.151053,16,1758.831509
1396.598773,300,1760.651242
827.884998,98,1761.253922
5054.118631,24,1761.397537
1393.22178,243,1762.82869
1043.823526,98,1763.423171
-147.457049,14,1763.508812
1407.864099,300,1765.488715
1581.212286,300,1767.737701
1611.527095,300,1769.592359
965.05726,300,1771.41704
2049.106502,300,1773.226295
2130.789454,300,1775.028323
1620.281879,113,1775.719463
1854.367664,300,1777.544635
1455.153146,222,1778.895609
1864.687554,134,1779.707575
954.639881,274,1781.388323
-56.606255,29,1781.570765
1673.643462,119,1782.286286
2403.751109,139,1783.131441
-55.843493,41,1783.385515
1630.52015,300,1785.454418
-266.171369,9,1785.512281
-159.909984,28,1785.682741
216.175546,28,1785.861066
1968.320755,239,1787.300998
1841.04798,137,1788.132824
892.942544,75,1788.583609
63.403396,24,1788.730278
864.688786,89,1789.265645
6010.477646,43,1789.531523
112.679525,22,1789.671882
7207.028862,103,1790.280847
1925.710103,127,1791.041801
2451.695725,213,1792.326696
1516.040436,215,1793.61462
1969.106709,300,1795.438997
1434.87632,278,1797.124889
7374.990304,201,1798.336819
134.753673,23,1798.477405
773.89511,69,1798.898111
-310.35452,9,1798.956675
5126.858844,5,1798.98971
7236.694515,192,1800.163808
1515.677055,300,1801.969024
6221.440071,86,1802.492772
1132.295297,300,1804.28932
1746.773512,198,1805.483111
1307.526276,300,1807.289354
1685.433144,228,1808.668169
1321.327696,235,1810.079066
-265.260773,17,1810.183783
1371.766402,291,1811.946233
5273.929759,24,1812.09838
7302.828273,139,1812.995942
6714.442512,111,1813.661146
1300.343728,77,1814.124303
-116.49698,20,1814.248374
1608.669833,300,1816.355738
6792.231881,222,1817.693846
625.283151,90,1818.234567
-258.535719,11,1818.303201
202.727171,41,1818.550802
74.387388,37,1818.777923
7113.308243,107,1819.429138
568.325292,69,1819.840677
883.206278,117,1820.560502
398.749958,55,1820.88768
1637.683679,300,1822.690212
6586.864056,100,1823.301895
5000,1,1823.31084
1915.139997,175,1824.347378
5880.750904,45,1824.630624
1217.800223,274,1826.625343
290.155452,47,1827.00732
1464.057753,210,1828.534238
1110.991744,300,1830.306468
-64.280531,132,1831.10068
6944.838573,153,1832.027631
969.049355,112,1832.704892
664.147545,89,1833.232821
1212.612575,250,1834.735538
806.505149,265,1836.31546
1587.501882,215,1837.612574
2477.443687,164,1838.610245
1147.756182,106,1839.245537
6006.276923,50,1839.551492
1358.637516,300,1841.350861
1703.930444,300,1843.14524
532.391041,300,1844.97486
1696.068484,300,1846.786489
1092.323237,300,1848.90361
5763.922198,38,1849.141341
5600.606176,26,1849.296304
1066.841998,300,1851.091094
1840.934297,300,1852.920544
7599.919554,166,1853.937554
967.162171,300,1855.756286
784.626806,300,1857.548579
6180.402793,82,1858.035807
6702.363746,271,1859.672801
445.028421,300,1861.482756
639.581977,300,1863.300476
6074.359538,84,1863.81357
7033.520615,279,1865.497004
6269.203945,90,1866.046208
7142.379803,94,1866.609016
7162.736399,200,1868.020278
6640.860013,234,1869.480146
944.951471,300,1871.575753
7463.91534,142,1872.425552
7091.772129,172,1873.477889
7044.002044,122,1874.21956
7388.58864,183,1875.321898
5353.037035,13,1875.405298
7707.314894,193,1876.552596
6003.187249,67,1876.962031
573.761206,300,1878.758794
1256.857988,300,1880.572753
6854.293067,121,1881.288256
243.339635,300,1883.097677
4837.323426,297,1884.974926
4914.139483,284,1887.159085
994.442897,300,1889.114858
5960.625826,129,1889.875833
6747.347018,228,1891.254361
6126.279303,295,1892.984257
454.02953,300,1894.785985
138.550116,300,1896.596352
-301.023855,20,1896.718631
587.259739,300,1898.54788
6838.863256,270,1900.464875
5369.54702,273,1902.088091
6118.960952,113,1903.047976
6740.081591,120,1903.751346
5988.276495,262,1905.335035
1322.253741,300,1907.118843
7460.422178,257,1908.659509
7545.965065,149,1909.566459
6509.863672,101,1910.191553
1083.394735,300,1911.991659
7514.071927,114,1912.67269
1309.890587,300,1914.483507
6671.438393,201,1915.70477
7531.448971,137,1916.521266
421.134955,300,1918.343127
546.895935,300,1920.149121
6905.013158,273,1921.819352
6031.390261,84,1922.337644
7.308113,300,1924.136748
540.980583,300,1925.926836
644.705772,300,1927.732668
-85.121632,300,1929.583028
-372.141758,300,1931.41882
-67.95117,18,1931.528141
6652.016523,122,1932.252097
751.015846,300,1934.380628
6922.78448,125,1935.141968
528.14248,300,1936.957597
6775.851521,228,1938.330896
822.533406,300,1940.284383
575.926432,300,1942.086817
-39.05871,19,1942.206022
6082.267518,269,1943.821087
-219.74152,300,1945.764323
7344.466575,153,1946.988052
217.647793,300,1949.040976
1035.476707,61,1949.422122
602.958584,62,1949.794636
6204.70667,73,1950.239218
-195.918942,13,1950.320586
7203.513215,143,1951.189617
7051.931326,119,1951.914634
5778.447889,282,1953.6179
6288.416656,79,1954.104085
6881.195434,135,1954.923622
5653.39752,22,1955.060111
-218.106932,11,1955.13151
6048.324218,58,1955.482424
6547.511155,224,1956.840126
1344.02202,300,1958.656881
5872.135283,65,1959.036861
6648.83196,102,1959.639929
406.650457,38,1959.871253
1456.606237,300,1961.683588
5426.582618,17,1961.790099
6364.607521,106,1962.432651
-2484.933749,300,1964.257097
6864.826353,286,1966.245661
1140.591389,300,1968.058577
7409.9844,100,1968.664804
1727.121767,300,1970.435512
1007.090218,300,1972.240238
7397.407347,207,1973.529369
1027.634394,300,1975.324232
1710.127687,199,1976.525889
7452.736205,135,1977.330424
1005.356906,300,1979.157382
5267.570497,11,1979.227418
1384.446819,123,1979.971635
7536.162459,151,1980.891371
1821.615784,300,1982.696485
1777.957866,126,1983.466433
7467.634171,184,1984.574348
6072.815406,44,1984.846563
6549.48097,286,1986.583056
190.045265,33,1986.784986
5702.077554,34,1986.997362
569.764949,54,1987.329368
-321.691009,165,1988.338042
-423.630896,42,1988.594344
1972.188631,218,1989.916029
6625.573868,259,1991.605938
1789.433242,300,1993.394915
424.096211,70,1993.824714
-230.568091,11,1993.894407
-248.908898,24,1994.044085
1886.707436,241,1995.519841
1122.186896,258,1997.090107
1170.3589,105,1998.031307
6781.21952,279,1999.693218
35.241012,22,2000.017352
7042.372017,286,2001.837517
-284.39174,8,2001.888473
1440.649495,103,2002.513582
6060.867775,59,2003.084495
2165.269774,137,2003.965883
1678.162012,117,2004.668226
367.966953,300,2006.992136
7842.649929,154,2008.102171
1443.835589,300,2009.878648
1564.364028,300,2011.69818
687.707784,300,2013.504903
1597.858416,300,2015.317117
1762.007606,300,2017.121805
827.452984,300,2018.941932
1028.483883,300,2020.75885
7455.735465,218,2022.08619
1729.265419,300,2023.902239
1987.139523,300,2025.715003
2050.171352,300,2027.510409
728.179029,300,2029.328356
486.555681,300,2031.157267
1315.113726,300,2032.981586
7491.239585,133,2033.765524
6877.068823,292,2035.788182
6996.093119,111,2036.441784
6864.392943,240,2037.887152
1880.087578,300,2039.704105
5183.069911,12,2039.782567
876.590544,300,2041.596855
1591.940893,300,2043.412064
1673.487387,300,2045.218464
983.568475,300,2047.030725
909.720529,300,2048.853268
7309.771474,283,2050.561005
5959.619558,257,2052.110563
2076.879219,300,2053.936199
5703.291767,125,2054.696121
6835.190174,253,2056.218023
1618.606027,300,2058.117361
-982.345164,300,2059.933365
-431.033076,11,2060.002209
6051.566076,49,2060.290444
