#{"t_start": 1643291651.848132, "env_id": "threecarlanechangeScenario-v0"}
-817.000268,147,1575.078557
78.457048,175,1577.616746
233.816387,161,1579.884077
199.565613,173,1581.948641
137.590103,184,1583.676541
334.527981,152,1585.059468
-907.522923,145,1586.327564
176.187535,180,1587.933131
163.068558,159,1589.52318
273.902646,162,1591.210899
189.452293,158,1592.668128
36.885172,166,1594.874581
-500,1,1594.888099
228.491943,156,1596.822778
208.443866,157,1598.855135
225.35146,163,1600.950771
294.729789,147,1602.837288
278.102433,144,1604.664619
155.486009,187,1607.086116
-500,1,1607.102422
223.608559,163,1609.531952
131.968872,168,1612.31107
195.903073,161,1614.349017
259.545452,161,1616.53036
-13.359132,153,1618.463891
-801.818035,131,1620.123333
-874.639838,200,1622.638398
150.905792,175,1624.847927
242.606088,160,1626.918876
-500,1,1626.930841
201.034984,170,1629.095303
-888.930521,141,1630.887702
-500,1,1630.902664
56.691398,151,1632.838044
187.529614,175,1635.448975
-500,1,1635.463456
-569.02753,25,1635.905073
60.816164,130,1637.883569
181.583149,163,1639.768108
76.16638,114,1641.290406
27.348592,135,1643.421169
69.245568,178,1645.69883
185.150347,157,1647.702078
-761.149926,135,1649.398803
180.137422,167,1651.486433
264.520685,157,1653.500808
187.717477,151,1655.412981
151.765939,159,1657.440874
124.310683,183,1659.74927
223.63288,173,1662.392398
-500,1,1662.403368
272.205045,156,1664.981407
-500,1,1664.99936
163.65561,177,1667.246353
150.199979,172,1669.471555
181.060699,173,1672.146262
-13.886992,191,1674.978923
171.901884,168,1677.138999
176.892667,169,1679.321967
-865.855249,183,1681.699586
155.056204,145,1683.591557
185.59626,169,1685.793104
223.190338,150,1687.810886
218.543662,161,1690.505598
199.390407,170,1693.011593
54.777285,169,1695.185271
225.080778,148,1697.031649
125.97831,167,1698.846937
230.866883,150,1700.840493
218.53527,145,1702.68329
231.705711,153,1704.709629
255.979851,163,1707.249935
230.926062,165,1709.369646
210.235402,164,1711.388745
266.892118,159,1713.359529
231.229302,155,1715.664863
303.243301,145,1718.013696
231.7254,163,1720.218557
150.515738,169,1722.391293
-862.852343,133,1724.088171
130.365128,171,1726.291714
45.215458,184,1728.665773
149.441461,132,1730.374873
265.326338,147,1732.252169
-500,1,1732.264493
141.533495,144,1734.111432
307.945713,146,1736.039013
210.402518,156,1738.465968
144.659763,179,1740.823017
156.677836,172,1743.371688
243.264755,170,1746.090331
-840.688876,136,1747.7481
-500,1,1747.76403
195.236308,171,1750.002427
-816.35221,149,1751.802657
50.256714,184,1754.188012
212.590666,175,1755.88849
231.997268,169,1757.798573
148.235597,178,1759.594652
268.231301,157,1760.956697
139.539844,128,1762.056606
216.670002,168,1763.518777
196.504247,152,1765.079865
264.017292,136,1766.374714
131.786193,187,1768.494601
188.069958,175,1770.528028
55.304046,179,1772.753224
272.434795,157,1774.806603
53.070956,185,1777.400067
222.197402,140,1779.679124
202.716843,165,1782.116525
211.252584,154,1784.250207
164.752846,170,1786.677236
115.794546,151,1788.745186
109.224666,151,1790.762671
-15.333706,132,1792.324214
249.982292,162,1794.358407
245.360842,154,1796.335572
343.585912,140,1798.132091
96.089314,176,1801.047586
253.644296,170,1803.829675
277.888871,155,1805.911503
108.993134,180,1808.172812
-842.307589,158,1810.165426
278.133069,153,1812.112561
133.601415,152,1814.022413
248.963986,137,1815.750504
145.624765,184,1817.839845
191.838926,168,1819.685594
245.480678,135,1821.401373
139.391431,181,1823.683386
221.07252,162,1825.788094
245.664683,165,1828.734113
-597.625127,42,1829.415267
206.192237,164,1832.238233
342.68828,140,1834.033491
204.977595,163,1836.097055
-778.784549,152,1838.027234
325.482462,145,1839.847153
138.162735,177,1842.125428
-810.202939,148,1843.951087
-500,1,1843.96209
320.183764,147,1845.814903
194.987144,164,1847.893839
191.951993,167,1850.056967
253.454327,152,1851.989751
300.392289,135,1853.698984
262.469132,158,1855.715324
118.32126,167,1857.92435
98.367836,175,1860.249657
-382.099069,161,1862.716322
205.902926,163,1865.472584
210.790334,162,1867.782462
163.039933,168,1869.980575
297.54051,151,1871.890336
3.431051,191,1874.46154
214.862168,145,1876.260353
267.339436,137,1877.808804
183.933911,162,1879.716822
172.22744,162,1881.847739
-925.44607,145,1883.684409
178.311182,173,1885.932225
252.833592,156,1887.89815
178.758159,157,1889.848092
124.584669,172,1892.027543
104.535416,182,1894.821031
-522.295671,11,1894.963696
38.541055,156,1896.966119
271.98261,158,1898.995345
228.376027,149,1900.923827
81.695537,172,1903.078479
197.787541,163,1905.127503
149.036192,172,1907.340024
259.579739,150,1909.292407
183.187831,163,1911.392033
129.138769,159,1913.391509
78.743856,137,1915.357426
187.834724,163,1920.835723
130.036703,167,1924.068973
-790.647679,153,1927.201735
103.636253,154,1930.061253
-780.038325,143,1932.548801
178.214645,168,1935.038789
-245.393991,158,1937.55397
91.46952,183,1941.436091
112.940738,170,1944.475459
254.475651,166,1946.85217
189.071846,162,1949.072486
237.095843,161,1951.201191
-819.831056,125,1952.848056
192.962263,162,1955.221292
158.475816,160,1958.120509
216.144653,166,1961.518891
164.094699,176,1964.423543
-33.761227,159,1967.135485
250.139874,154,1969.179481
282.703526,155,1971.197283
274.03554,150,1973.125787
27.000839,152,1975.099143
157.23954,173,1977.283066
155.805938,170,1979.42489
231.08955,157,1981.461452
217.416724,164,1983.361255
207.19764,159,1985.115993
285.841158,161,1987.000513
250.208705,168,1989.14354
244.5353,162,1991.272418
-789.158814,160,1993.756488
92.711533,178,1996.107057
-281.343657,130,1997.634154
-921.762015,162,1999.500506
250.0342,145,2001.376624
-34.131542,174,2003.654
216.981933,166,2005.815233
158.657077,177,2008.061744
211.233907,156,2010.073563
225.126845,159,2012.101174
143.703245,174,2014.337298
184.985615,168,2016.543344
91.913144,172,2018.783048
167.897369,170,2021.350651
-747.78071,118,2022.884237
30.721378,161,2025.338969
-674.279887,96,2026.634343
38.469478,182,2029.106402
128.273189,180,2031.57948
142.606234,175,2034.073326
145.884362,191,2036.718933
196.388437,159,2038.884082
194.120493,169,2041.206729
197.154714,165,2043.510705
305.200212,150,2045.653068
160.242422,168,2048.098594
195.464136,160,2050.641037
149.203496,173,2052.992315
278.831551,155,2055.477367
185.795841,167,2057.596187
219.886636,168,2059.498214
302.369232,132,2061.42565
301.156758,133,2063.357214
246.919789,146,2065.399282
181.764687,169,2068.114386
186.599151,149,2070.442009
141.661763,147,2072.520041
-648.386022,75,2073.504831
88.307376,182,2076.000063
18.283379,167,2078.199479
-13.16008,156,2080.449112
141.409924,168,2083.081644
142.6468,162,2085.253501
157.865421,181,2088.045904
268.712196,150,2090.064983
263.333408,162,2092.289676
194.653341,169,2094.56866
-6.11418,154,2096.515577
359.720329,136,2098.302842
340.136057,150,2100.235607
167.669473,176,2102.509268
254.261131,152,2104.463188
-500,1,2104.475157
182.398967,169,2106.775467
291.292533,147,2108.796652
172.929349,167,2110.998627
292.239611,160,2113.044132
296.434476,147,2114.966411
206.940822,168,2117.422018
-743.51254,139,2119.238428
319.796126,144,2121.060278
240.760733,136,2122.897151
-798.087803,143,2124.786348
220.803404,167,2127.197805
251.407683,144,2129.142913
199.087401,163,2131.359632
47.388643,177,2133.719205
279.568987,139,2135.488415
261.246406,126,2137.099137
-868.759126,160,2139.078625
-166.313585,194,2141.654441
180.630637,154,2143.659208
-805.782474,150,2145.576348
239.010991,142,2147.858625
-42.360303,188,2150.76261
85.133784,180,2153.088085
115.921177,172,2155.44042
157.880532,156,2157.581763
155.721158,166,2159.718837
241.112543,142,2161.579318
-787.688603,124,2163.290045
284.546833,139,2165.251305
260.826293,150,2167.269176
267.982654,140,2169.114389
-257.932728,157,2171.428371
167.888637,172,2173.619084
165.609971,164,2175.727705
297.847934,149,2177.871795
130.069504,170,2179.975596
-384.764409,141,2181.793236
187.654598,147,2183.353956
141.941757,175,2185.324033
-493.411973,200,2187.41265
-312.843332,168,2189.505046
-785.551504,116,2190.543021
258.059079,165,2192.017014
188.855274,164,2193.546723
276.279443,157,2194.935349
107.14197,154,2196.297696
333.300943,136,2197.473195
-521.115175,8,2197.543593
-500,1,2197.554914
169.438336,159,2199.02299
297.119421,153,2200.366356
270.45873,130,2201.488527
247.495319,153,2202.855036
170.39526,166,2204.537631
182.144704,164,2205.993124
-907.227681,168,2207.507111
124.459417,180,2209.288131
196.770588,166,2211.435464
209.92731,157,2213.248646
319.43204,140,2214.65428
-329.034648,151,2216.52436
293.542868,134,2217.777436
192.549017,166,2219.395511
-500,1,2219.404516
245.020598,142,2221.271905
228.536703,164,2223.084477
290.70098,132,2224.527746
202.518933,158,2226.175479
112.703214,180,2228.043066
85.080684,182,2229.78827
165.61046,178,2231.480977
-202.759658,162,2233.401186
130.271805,175,2235.572688
31.381636,193,2237.875247
194.322065,167,2240.095711
113.141896,164,2242.234535
293.543388,148,2244.144005
-381.870676,183,2246.477106
-500,1,2246.490106
78.36662,193,2249.128759
215.162162,161,2251.240512
261.006706,142,2253.405603
260.952255,147,2255.296057
270.602499,160,2257.310076
284.140061,141,2259.137523
249.883846,161,2261.132375
143.369084,153,2263.048397
224.824975,151,2265.023187
151.667071,172,2267.64271
-795.41793,135,2269.85888
260.835087,147,2271.750662
-885.160119,161,2273.810721
-260.952231,172,2276.168237
-866.949467,155,2278.163291
263.822569,162,2280.26477
218.541255,158,2282.853554
256.450368,158,2285.325681
263.537618,155,2287.713561
129.836545,180,2289.979375
174.01076,167,2292.24194
232.165158,155,2294.801284
-217.035897,162,2297.267569
172.39561,157,2298.985483
273.084141,167,2301.084907
166.382808,130,2302.733151
170.20868,158,2304.750256
82.747598,167,2306.830364
170.813646,178,2309.080727
48.407542,153,2311.031224
310.283877,138,2312.778034
302.564534,158,2314.878041
297.943428,149,2317.184332
152.181107,160,2319.19052
201.278399,161,2321.552359
243.062525,153,2323.201148
262.444615,151,2324.748267
238.698856,151,2326.545622
287.827369,146,2328.060423
118.237153,168,2330.618617
-278.076579,184,2333.140206
302.309952,149,2334.794597
-172.268341,167,2336.937586
327.354571,154,2338.379585
62.54425,200,2340.162429
-701.245967,154,2341.510712
-348.122494,188,2343.153474
-699.186209,113,2344.147614
291.637368,137,2345.36597
114.289452,166,2346.841835
275.854249,157,2348.600129
-11.32157,153,2349.931343
-357.507838,200,2351.693804
222.573221,164,2353.122282
-500,1,2353.130736
151.440064,174,2354.778057
189.656245,149,2356.383645
197.296121,171,2358.278021
364.397241,138,2359.666523
222.418594,153,2361.033629
-291.679226,165,2362.471163
266.311014,125,2363.550467
162.904489,166,2364.972929
329.190727,155,2366.326141
268.480199,158,2367.691843
-500,1,2367.703612
252.229742,162,2369.109333
181.076032,144,2370.360979
377.603265,136,2371.539773
-368.954552,186,2373.14588
-215.473143,144,2374.391597
378.325283,135,2375.560917
264.114407,155,2376.900538
-321.873432,174,2378.435419
-500,1,2378.443366
246.116231,148,2379.981393
209.521551,159,2381.453854
127.481859,171,2382.921662
253.81442,167,2384.371623
225.999105,160,2385.750606
176.467376,175,2387.255427
-813.419584,164,2388.674551
-766.077318,151,2389.979718
-522.286146,200,2391.697208
205.152953,157,2393.058412
222.707166,177,2394.609882
191.323561,181,2396.173012
-678.722099,69,2396.740828
179.911717,180,2398.242736
308.361411,151,2399.489434
150.747291,181,2401.885727
-504.285058,2,2401.915646
-471.108429,200,2403.610368
-713.496369,85,2404.307723
240.921295,173,2405.757711
-802.768682,149,2407.005008
213.281781,177,2408.474303
-223.38327,164,2409.880239
266.007782,159,2411.309749
131.790011,181,2413.196846
196.390838,163,2414.58753
239.792928,169,2416.000302
-500,1,2416.008358
210.999489,178,2417.948382
241.569135,140,2419.470313
168.923767,163,2421.000421
239.426365,142,2422.443606
-920.747313,167,2424.386031
347.83797,145,2425.845128
350.195367,146,2427.582816
251.862019,160,2428.91563
290.172634,153,2430.180733
-540.485344,26,2430.400636
-2.776738,168,2431.976089
152.280841,155,2433.307563
90.77782,163,2434.759062
-404.700359,196,2436.409497
-670.47038,142,2437.735956
177.714024,178,2439.44834
283.514341,154,2440.920676
317.112597,155,2442.198693
309.537076,160,2443.53667
-711.65446,148,2444.842053
-170.513203,154,2446.237119
236.114598,150,2447.55163
204.551084,173,2449.43934
224.667865,152,2450.939047
284.309027,136,2452.064572
191.917976,175,2453.783156
194.648622,165,2455.315622
256.616139,158,2456.907514
-700.349552,141,2458.111158
-818.287458,151,2459.629186
202.789098,153,2460.998094
107.042169,190,2462.599991
193.926273,158,2463.897408
200.899249,169,2465.549911
221.825372,148,2466.885342
311.945574,149,2468.165465
289.909032,170,2470.269904
-500,1,2470.292843
-500,1,2470.309798
322.234595,153,2474.854645
163.929707,178,2478.414126
312.621755,150,2480.831661
264.994805,152,2482.595998
283.975801,165,2484.01749
-755.424441,172,2485.596853
178.000013,176,2487.577287
343.435871,149,2488.900751
-500,1,2488.90876
196.11743,158,2490.269123
71.500712,192,2491.912421
172.037272,173,2493.428791
65.198636,185,2495.013661
288.201593,154,2496.494621
372.551286,154,2498.010565
244.511884,150,2499.342504
333.989602,144,2500.828947
230.189352,166,2502.38638
250.877285,170,2504.600425
-500,1,2504.612394
359.954564,142,2506.204138
243.038968,160,2507.565984
320.810983,157,2509.191261
-340.398313,174,2510.656993
198.662477,166,2512.0979
57.419072,175,2513.543931
247.541576,159,2514.921443
-639.838616,67,2515.477176
-268.608523,161,2516.832326
269.791237,152,2518.100296
278.590304,184,2520.337229
229.883962,165,2522.086549
310.590973,162,2523.684481
160.756012,172,2527.117302
203.479008,160,2529.948729
167.922292,173,2532.384217
61.953317,148,2533.748125
232.162132,156,2535.117495
155.569145,166,2536.764207
134.11744,170,2539.155813
168.197243,179,2541.955328
290.845704,163,2543.631842
-500,1,2543.640819
247.188807,155,2544.982152
125.415749,164,2546.522036
268.458265,163,2547.90145
-725.017154,139,2549.164214
110.585301,162,2550.656381
181.79543,167,2552.263128
180.066392,179,2554.458258
232.212656,148,2556.132781
265.003049,161,2558.407699
233.571942,170,2560.81127
234.939233,148,2563.298618
401.396061,143,2565.486011
211.413513,172,2567.146988
252.691162,163,2568.674775
276.985823,155,2570.182582
-701.078065,92,2570.98788
134.992372,174,2572.488563
-210.116374,167,2573.911168
236.019752,141,2575.11242
-137.844802,163,2576.555699
267.742919,158,2577.998533
166.766516,157,2579.418671
169.549925,169,2580.978502
143.607078,175,2582.66604
335.578084,155,2584.05704
34.317995,190,2585.721394
245.382552,141,2587.032428
248.241384,166,2588.841589
130.839008,159,2590.490198
194.730932,169,2592.060305
191.371883,168,2593.787687
300.728073,149,2595.8771
164.724268,171,2597.94856
304.745268,147,2599.729796
325.290753,146,2601.091529
232.265666,161,2602.880713
319.486928,148,2604.933224
66.77352,179,2606.835137
342.395785,145,2608.430871
152.607559,176,2610.344752
270.826056,140,2611.626351
233.34348,184,2613.320298
126.588112,179,2614.93488
338.049517,153,2616.380507
-575.393309,41,2616.808362
275.462443,172,2618.34625
229.870148,178,2619.981876
255.172004,150,2621.259089
218.041045,167,2622.743298
207.964737,164,2624.277196
-105.262528,166,2626.027102
172.375317,159,2627.493137
301.931089,164,2628.994125
338.210395,143,2630.264174
178.916563,179,2631.858319
191.854125,172,2633.345471
-273.074784,155,2634.744282
200.969552,152,2636.086344
152.086201,175,2637.693629
307.537523,140,2639.490824
231.012363,167,2641.306594
274.099309,161,2642.846874
59.307715,159,2644.398693
250.240659,150,2645.868761
-674.950446,85,2646.774339
242.285443,157,2648.191848
-247.066057,147,2649.46247
220.183592,173,2650.983172
30.168518,160,2652.546082
330.820752,152,2654.398177
246.875396,158,2656.057355
-273.563234,145,2658.488855
186.139798,159,2661.15672
-228.98563,140,2662.618809
-162.775934,182,2664.513494
187.951601,169,2666.084295
-212.038155,157,2668.156135
171.543854,173,2669.91144
327.802752,157,2671.245694
314.773601,169,2672.693278
279.455012,144,2673.949258
209.455715,162,2675.387038
73.80587,171,2676.834519
184.244862,172,2678.382464
292.136188,160,2679.855688
301.193694,167,2681.324652
-936.395848,200,2683.179439
194.11239,165,2684.693713
-795.542995,158,2686.113992
-116.247785,150,2687.408587
233.601203,140,2688.693468
232.15736,169,2690.17766
-187.561679,172,2691.884118
268.800808,162,2694.070273
174.671668,173,2696.099761
266.245668,159,2697.489232
208.488921,162,2699.087955
255.794073,170,2701.456621
-224.799821,138,2703.111196
-762.866785,87,2703.932003
229.864709,163,2705.332398
-526.76895,15,2705.462711
-500,1,2705.47072
-500,1,2705.480782
183.929434,154,2706.834974
275.892176,152,2708.143185
260.366475,170,2709.622263
322.320492,139,2710.853212
309.198868,165,2712.347072
259.183076,158,2713.804806
309.119882,157,2715.23569
353.624946,159,2717.030889
320.824665,157,2718.810131
301.619484,136,2720.251277
-172.856432,148,2721.624188
333.87976,150,2723.007364
295.089312,133,2724.156241
-504.017226,3,2724.201122
265.672636,151,2725.594395
138.461509,183,2727.625826
-500,1,2727.65375
219.805306,170,2729.404377
211.337688,176,2731.319313
187.521057,178,2732.940601
206.417222,172,2734.855478
298.561734,152,2736.486118
-678.69874,99,2737.35805
291.985319,156,2738.702965
203.547528,168,2740.140208
277.294369,156,2741.628852
190.544275,161,2743.522789
306.70314,137,2745.012804
252.727027,161,2746.448207
210.700113,158,2747.813933
296.724069,153,2749.210613
134.742431,154,2750.587929
296.06792,167,2752.05957
120.576705,180,2753.631274
249.884832,156,2755.092801
-888.524025,122,2756.19747
154.529456,176,2757.790644
-837.194747,170,2759.242352
355.346437,146,2760.530407
264.953292,149,2762.041098
282.883956,155,2763.51298
249.229419,156,2764.804535
292.024058,147,2766.004063
214.200907,155,2767.324978
-500,1,2767.334985
369.077704,143,2768.6234
154.199538,175,2770.253171
-689.602872,119,2771.321351
-500,1,2771.330326
173.313815,169,2772.828058
286.405613,149,2774.207255
92.213756,188,2775.994921
307.248182,148,2778.150158
263.761859,158,2780.332328
240.460263,149,2781.731469
334.176533,159,2783.238439
152.851286,158,2784.692552
258.540354,150,2786.083114
277.316627,166,2787.548105
-500,1,2787.556085
280.885111,174,2789.167325
284.733386,158,2790.573788
278.720261,147,2791.847919
198.220512,161,2793.138006
181.335565,180,2795.432974
196.570247,169,2797.272054
313.279905,142,2798.582275
289.476075,154,2799.940124
206.442936,156,2801.315861
285.70997,157,2802.705437
370.136578,148,2803.964049
328.186654,163,2805.342922
277.09575,155,2806.695112
281.593336,125,2807.827616
269.101859,146,2809.247593
299.898509,155,2810.863842
-518.098449,10,2810.950897
-638.518525,43,2811.317574
317.431228,150,2812.647323
170.411629,170,2814.191374
268.114797,151,2815.539462
250.412757,178,2817.104071
232.882668,173,2818.679314
171.74292,175,2820.216469
283.432971,149,2821.497326
266.211937,160,2822.83512
287.105446,145,2824.184493
332.116654,150,2825.492922
203.28334,174,2827.26433
326.88632,155,2828.679216
230.284778,169,2830.715287
-749.427258,136,2832.128509
311.397557,149,2833.470274
-804.704274,169,2834.995064
262.703486,167,2836.793255
127.163142,166,2838.646299
-785.745586,140,2840.03794
263.790237,159,2841.457181
252.029556,159,2842.776767
280.237942,154,2844.398398
244.713333,162,2846.299312
324.4928,148,2847.668651
-500,1,2847.679622
341.494728,144,2849.005763
182.429751,176,2850.57376
271.876231,162,2852.016454
369.589044,145,2853.304071
274.599906,185,2854.962206
300.615798,163,2856.422636
314.862595,152,2857.706191
234.119708,154,2859.269381
-500,1,2859.27736
274.326115,156,2860.688492
313.824714,144,2861.970887
320.134911,149,2863.259225
251.082919,165,2864.701491
107.197284,160,2866.062203
-652.89246,200,2867.828066
184.828987,136,2869.073779
-156.009957,152,2870.353812
345.307239,148,2871.697761
303.606772,145,2872.994027
126.767146,161,2874.314916
371.554413,141,2875.580949
272.899071,162,2877.011962
-733.073715,108,2878.090046
381.432243,159,2879.887242
-408.914553,200,2881.767971
174.549316,153,2883.398183
-632.863626,85,2884.399507
205.583789,186,2886.206719
196.590448,172,2887.780136
186.277009,163,2889.239585
283.921849,167,2891.09509
192.795381,170,2892.51628
269.965104,157,2893.84579
250.45719,165,2895.25227
244.669483,153,2896.643022
262.823172,161,2898.466146
-251.713172,157,2900.172557
288.385391,133,2901.397557
317.814738,140,2902.725008
-669.649203,147,2903.962655
350.147105,138,2905.354565
311.058964,147,2906.793717
-204.368123,149,2908.07861
234.156853,167,2909.514476
374.962942,147,2910.842407
-277.57951,164,2912.224195
-703.592176,126,2913.341272
366.364506,145,2914.622008
278.922233,152,2915.977896
236.121341,173,2917.756141
355.651056,151,2919.507457
323.002568,127,2920.628538
253.094676,160,2922.366799
81.456891,200,2924.073476
98.579481,146,2925.422388
188.446731,169,2926.987956
97.40268,180,2928.717954
293.421636,161,2930.258964
-658.422672,144,2931.490537
130.989566,162,2932.930277
225.554567,181,2934.707493
-285.306732,170,2936.226111
273.946231,157,2937.615263
354.823503,148,2938.939494
228.787934,189,2940.627991
326.549354,154,2942.048447
309.541297,158,2943.477374
224.737767,162,2945.02375
342.308814,136,2946.502006
304.79026,150,2947.974067
262.15787,163,2949.760292
142.348822,157,2951.279527
180.050931,162,2952.642265
174.645891,194,2954.500164
-680.571176,117,2955.496738
191.377064,171,2957.422589
33.847094,166,2959.490978
341.358874,152,2960.78665
-500,1,2960.794632
